Product,"Price gross",Date
"Marine Diesel 50ppm","9374,00",2016-07-01
"Marine Diesel 50ppm","9374,00",2016-07-02
"Marine Diesel 50ppm","9374,00",2016-07-03
"Marine Diesel 50ppm","9374,00",2016-07-04
"Marine Diesel 50ppm","9374,00",2016-07-05
"Marine Diesel 50ppm","9274,00",2016-07-06
"Marine Diesel 50ppm","9274,00",2016-07-07
"Marine Diesel 50ppm","9274,00",2016-07-08
"Marine Diesel 50ppm","9274,00",2016-07-09
"Marine Diesel 50ppm","9274,00",2016-07-10
"Marine Diesel 50ppm","9274,00",2016-07-11
"Marine Diesel 50ppm","9174,00",2016-07-12
"Marine Diesel 50ppm","9174,00",2016-07-13
"Marine Diesel 50ppm","9174,00",2016-07-14
"Marine Diesel 50ppm","8974,00",2016-07-15
"Marine Diesel 50ppm","9014,00",2016-07-16
"Marine Diesel 50ppm","9014,00",2016-07-17
"Marine Diesel 50ppm","9014,00",2016-07-18
"Marine Diesel 50ppm","9074,00",2016-07-19
"Marine Diesel 50ppm","9034,00",2016-07-20
"Marine Diesel 50ppm","9074,00",2016-07-21
"Marine Diesel 50ppm","9134,00",2016-07-22
"Marine Diesel 50ppm","9134,00",2016-07-23
"Marine Diesel 50ppm","9134,00",2016-07-24
"Marine Diesel 50ppm","9134,00",2016-07-25
"Marine Diesel 50ppm","8994,00",2016-07-26
"Marine Diesel 50ppm","8994,00",2016-07-27
"Marine Diesel 50ppm","8994,00",2016-07-28
"Marine Diesel 50ppm","8994,00",2016-07-29
"Marine Diesel 50ppm","8944,00",2016-07-30
"Marine Diesel 50ppm","8944,00",2016-07-31
"Marine Diesel 50ppm","8944,00",2016-08-01
"Marine Diesel 50ppm","8894,00",2016-08-02
"Marine Diesel 50ppm","8774,00",2016-08-03
"Marine Diesel 50ppm","8774,00",2016-08-04
"Marine Diesel 50ppm","8774,00",2016-08-05
"Marine Diesel 50ppm","8874,00",2016-08-06
"Marine Diesel 50ppm","8874,00",2016-08-07
"Marine Diesel 50ppm","8874,00",2016-08-08
"Marine Diesel 50ppm","8874,00",2016-08-09
"Marine Diesel 50ppm","8974,00",2016-08-10
"Marine Diesel 50ppm","8974,00",2016-08-11
"Marine Diesel 50ppm","8974,00",2016-08-12
"Marine Diesel 50ppm","8974,00",2016-08-13
"Marine Diesel 50ppm","8974,00",2016-08-14
"Marine Diesel 50ppm","8974,00",2016-08-15
"Marine Diesel 50ppm","9424,00",2016-08-16
"Marine Diesel 50ppm","9424,00",2016-08-17
"Marine Diesel 50ppm","9424,00",2016-08-18
"Marine Diesel 50ppm","9424,00",2016-08-19
"Marine Diesel 50ppm","9424,00",2016-08-20
"Marine Diesel 50ppm","9424,00",2016-08-21
"Marine Diesel 50ppm","9424,00",2016-08-22
"Marine Diesel 50ppm","9424,00",2016-08-23
"Marine Diesel 50ppm","9384,00",2016-08-24
"Marine Diesel 50ppm","9444,00",2016-08-25
"Marine Diesel 50ppm","9384,00",2016-08-26
"Marine Diesel 50ppm","9384,00",2016-08-27
"Marine Diesel 50ppm","9384,00",2016-08-28
"Marine Diesel 50ppm","9384,00",2016-08-29
"Marine Diesel 50ppm","9384,00",2016-08-30
"Marine Diesel 50ppm","9384,00",2016-08-31
"Marine Diesel 50ppm","9424,00",2016-09-01
"Marine Diesel 50ppm","9404,00",2016-09-02
"Marine Diesel 50ppm","9344,00",2016-09-03
"Marine Diesel 50ppm","9344,00",2016-09-04
"Marine Diesel 50ppm","9344,00",2016-09-05
"Marine Diesel 50ppm","9384,00",2016-09-06
"Marine Diesel 50ppm","9424,00",2016-09-07
"Marine Diesel 50ppm","9464,00",2016-09-08
"Marine Diesel 50ppm","9514,00",2016-09-09
"Marine Diesel 50ppm","9414,00",2016-09-10
"Marine Diesel 50ppm","9414,00",2016-09-11
"Marine Diesel 50ppm","9414,00",2016-09-12
"Marine Diesel 50ppm","9514,00",2016-09-13
"Marine Diesel 50ppm","9514,00",2016-09-14
"Marine Diesel 50ppm","9414,00",2016-09-15
"Marine Diesel 50ppm","9314,00",2016-09-16
"Marine Diesel 50ppm","9534,00",2016-09-17
"Marine Diesel 50ppm","9534,00",2016-09-18
"Marine Diesel 50ppm","9534,00",2016-09-19
"Marine Diesel 50ppm","9614,00",2016-09-20
"Marine Diesel 50ppm","9734,00",2016-09-21
"Marine Diesel 50ppm","9434,00",2016-09-22
"Marine Diesel 50ppm","9434,00",2016-09-23
"Marine Diesel 50ppm","9534,00",2016-09-24
"Marine Diesel 50ppm","9534,00",2016-09-25
"Marine Diesel 50ppm","9534,00",2016-09-26
"Marine Diesel 50ppm","9534,00",2016-09-27
"Marine Diesel 50ppm","9534,00",2016-09-28
"Marine Diesel 50ppm","9434,00",2016-09-29
"Marine Diesel 50ppm","9494,00",2016-09-30
"Marine Diesel 50ppm","9634,00",2016-10-01
"Marine Diesel 50ppm","9634,00",2016-10-02
"Marine Diesel 50ppm","9634,00",2016-10-03
"Marine Diesel 50ppm","9634,00",2016-10-04
"Marine Diesel 50ppm","9634,00",2016-10-05
"Marine Diesel 50ppm","9734,00",2016-10-06
"Marine Diesel 50ppm","9794,00",2016-10-07
"Marine Diesel 50ppm","9834,00",2016-10-08
"Marine Diesel 50ppm","9834,00",2016-10-09
"Marine Diesel 50ppm","9834,00",2016-10-10
"Marine Diesel 50ppm","9834,00",2016-10-11
"Marine Diesel 50ppm","9934,00",2016-10-12
"Marine Diesel 50ppm","9934,00",2016-10-13
"Marine Diesel 50ppm","9934,00",2016-10-14
"Marine Diesel 50ppm","9934,00",2016-10-15
"Marine Diesel 50ppm","9934,00",2016-10-16
"Marine Diesel 50ppm","9934,00",2016-10-17
"Marine Diesel 50ppm","9934,00",2016-10-18
"Marine Diesel 50ppm","9934,00",2016-10-19
"Marine Diesel 50ppm","10104,00",2016-10-20
"Marine Diesel 50ppm","10324,00",2016-10-21
"Marine Diesel 50ppm","10434,00",2016-10-22
"Marine Diesel 50ppm","10434,00",2016-10-23
"Marine Diesel 50ppm","10434,00",2016-10-24
"Marine Diesel 50ppm","10434,00",2016-10-26
"Marine Diesel 50ppm","10434,00",2016-10-27
"Marine Diesel 50ppm","10434,00",2016-10-28
"Marine Diesel 50ppm","10434,00",2016-10-29
"Marine Diesel 50ppm","10434,00",2016-10-30
"Marine Diesel 50ppm","10434,00",2016-10-31
"Marine Diesel 50ppm","10474,00",2016-11-01
"Marine Diesel 50ppm","10374,00",2016-11-02
"Marine Diesel 50ppm","10234,00",2016-11-03
"Marine Diesel 50ppm","10134,00",2016-11-04
"Marine Diesel 50ppm","10214,00",2016-11-05
"Marine Diesel 50ppm","10214,00",2016-11-06
"Marine Diesel 50ppm","10214,00",2016-11-07
"Marine Diesel 50ppm","10214,00",2016-11-08
"Marine Diesel 50ppm","10214,00",2016-11-09
"Marine Diesel 50ppm","10214,00",2016-11-10
"Marine Diesel 50ppm","10214,00",2016-11-11
"Marine Diesel 50ppm","10214,00",2016-11-12
"Marine Diesel 50ppm","10214,00",2016-11-13
"Marine Diesel 50ppm","10214,00",2016-11-14
"Marine Diesel 50ppm","10114,00",2016-11-15
"Marine Diesel 50ppm","10114,00",2016-11-16
"Marine Diesel 50ppm","10114,00",2016-11-18
"Marine Diesel 50ppm","10114,00",2016-11-19
"Marine Diesel 50ppm","10114,00",2016-11-20
"Marine Diesel 50ppm","10114,00",2016-11-21
"Marine Diesel 50ppm","10114,00",2016-11-22
"Marine Diesel 50ppm","10114,00",2016-11-23
"Marine Diesel 50ppm","10114,00",2016-11-24
"Marine Diesel 50ppm","10114,00",2016-11-25
"Marine Diesel 50ppm","10114,00",2016-11-26
"Marine Diesel 50ppm","10114,00",2016-11-27
"Marine Diesel 50ppm","10114,00",2016-11-28
"Marine Diesel 50ppm","10054,00",2016-11-29
"Marine Diesel 50ppm","10054,00",2016-11-30
"Marine Diesel 50ppm","10054,00",2016-12-01
"Marine Diesel 50ppm","10154,00",2016-12-02
"Marine Diesel 50ppm","10404,00",2016-12-03
"Marine Diesel 50ppm","10404,00",2016-12-04
"Marine Diesel 50ppm","10404,00",2016-12-05
"Marine Diesel 50ppm","10404,00",2016-12-06
"Marine Diesel 50ppm","10404,00",2016-12-07
"Marine Diesel 50ppm","10254,00",2016-12-08
"Marine Diesel 50ppm","10254,00",2016-12-09
"Marine Diesel 50ppm","10104,00",2016-12-10
"Marine Diesel 50ppm","10104,00",2016-12-12
"Marine Diesel 50ppm","10154,00",2016-12-13
"Marine Diesel 50ppm","10154,00",2016-12-14
"Marine Diesel 50ppm","10254,00",2016-12-15
"Marine Diesel 50ppm","10254,00",2016-12-16
"Marine Diesel 50ppm","10254,00",2016-12-17
"Marine Diesel 50ppm","10254,00",2016-12-18
"Marine Diesel 50ppm","10254,00",2016-12-19
"Marine Diesel 50ppm","10314,00",2016-12-20
"Marine Diesel 50ppm","10314,00",2016-12-21
"Marine Diesel 50ppm","10414,00",2016-12-22
"Marine Diesel 50ppm","10354,00",2016-12-23
"Marine Diesel 50ppm","10354,00",2016-12-24
"Marine Diesel 50ppm","10354,00",2016-12-25
"Marine Diesel 50ppm","10354,00",2016-12-26
"Marine Diesel 50ppm","10354,00",2016-12-27
"Marine Diesel 50ppm","10354,00",2016-12-28
"Marine Diesel 50ppm","10354,00",2016-12-29
"Marine Diesel 50ppm","10454,00",2016-12-30
"Marine Diesel 50ppm","10454,00",2016-12-31
"Marine Diesel 50ppm","10477,00",2017-01-01
"Marine Diesel 50ppm","10477,00",2017-01-02
"Marine Diesel 50ppm","10457,00",2017-01-03
"Marine Diesel 50ppm","10457,00",2017-01-04
"Marine Diesel 50ppm","10357,00",2017-01-05
"Marine Diesel 50ppm","10357,00",2017-01-06
"Marine Diesel 50ppm","10357,00",2017-01-07
"Marine Diesel 50ppm","10357,00",2017-01-08
"Marine Diesel 50ppm","10357,00",2017-01-09
"Marine Diesel 50ppm","10357,00",2017-01-10
"Marine Diesel 50ppm","10257,00",2017-01-11
"Marine Diesel 50ppm","10257,00",2017-01-12
"Marine Diesel 50ppm","10277,00",2017-01-13
"Marine Diesel 50ppm","10277,00",2017-01-14
"Marine Diesel 50ppm","10277,00",2017-01-15
"Marine Diesel 50ppm","10277,00",2017-01-16
"Marine Diesel 50ppm","10277,00",2017-01-17
"Marine Diesel 50ppm","10277,00",2017-01-18
"Marine Diesel 50ppm","10277,00",2017-01-19
"Marine Diesel 50ppm","10177,00",2017-01-20
"Marine Diesel 50ppm","10177,00",2017-01-21
"Marine Diesel 50ppm","10177,00",2017-01-22
"Marine Diesel 50ppm","10177,00",2017-01-23
"Marine Diesel 50ppm","10237,00",2017-01-24
"Marine Diesel 50ppm","10237,00",2017-01-25
"Marine Diesel 50ppm","10237,00",2017-01-26
"Marine Diesel 50ppm","10237,00",2017-01-27
"Marine Diesel 50ppm","10337,00",2017-01-28
"Marine Diesel 50ppm","10337,00",2017-01-29
"Marine Diesel 50ppm","10337,00",2017-01-30
"Marine Diesel 50ppm","10337,00",2017-01-31
"Marine Diesel 50ppm","10337,00",2017-02-01
"Marine Diesel 50ppm","10337,00",2017-02-02
"Marine Diesel 50ppm","10337,00",2017-02-03
"Marine Diesel 50ppm","10337,00",2017-02-04
"Marine Diesel 50ppm","10337,00",2017-02-05
"Marine Diesel 50ppm","10337,00",2017-02-06
"Marine Diesel 50ppm","10337,00",2017-02-07
"Marine Diesel 50ppm","10337,00",2017-02-08
"Marine Diesel 50ppm","10237,00",2017-02-09
"Marine Diesel 50ppm","10237,00",2017-02-10
"Marine Diesel 50ppm","10237,00",2017-02-11
"Marine Diesel 50ppm","10237,00",2017-02-12
"Marine Diesel 50ppm","10237,00",2017-02-13
"Marine Diesel 50ppm","10237,00",2017-02-14
"Marine Diesel 50ppm","10137,00",2017-02-15
"Marine Diesel 50ppm","10137,00",2017-02-16
"Marine Diesel 50ppm","10237,00",2017-02-17
"Marine Diesel 50ppm","10237,00",2017-02-18
"Marine Diesel 50ppm","10237,00",2017-02-19
"Marine Diesel 50ppm","10237,00",2017-02-20
"Marine Diesel 50ppm","10237,00",2017-02-21
"Marine Diesel 50ppm","10377,00",2017-02-22
"Marine Diesel 50ppm","10377,00",2017-02-23
"Marine Diesel 50ppm","10277,00",2017-02-24
"Marine Diesel 50ppm","10277,00",2017-02-25
"Marine Diesel 50ppm","10277,00",2017-02-26
"Marine Diesel 50ppm","10277,00",2017-02-27
"Marine Diesel 50ppm","10277,00",2017-02-28
"Marine Diesel 50ppm","10377,00",2017-03-01
"Marine Diesel 50ppm","10377,00",2017-03-02
"Marine Diesel 50ppm","10377,00",2017-03-03
"Marine Diesel 50ppm","10377,00",2017-03-04
"Marine Diesel 50ppm","10377,00",2017-03-05
"Marine Diesel 50ppm","10377,00",2017-03-06
"Marine Diesel 50ppm","10277,00",2017-03-07
"Marine Diesel 50ppm","10277,00",2017-03-08
"Marine Diesel 50ppm","10277,00",2017-03-09
"Marine Diesel 50ppm","10277,00",2017-03-10
"Marine Diesel 50ppm","10277,00",2017-03-11
"Marine Diesel 50ppm","10277,00",2017-03-12
"Marine Diesel 50ppm","10277,00",2017-03-13
"Marine Diesel 50ppm","10127,00",2017-03-14
"Marine Diesel 50ppm","10027,00",2017-03-15
"Marine Diesel 50ppm","10027,00",2017-03-16
"Marine Diesel 50ppm","10027,00",2017-03-17
"Marine Diesel 50ppm","10027,00",2017-03-18
"Marine Diesel 50ppm","10027,00",2017-03-19
"Marine Diesel 50ppm","10027,00",2017-03-20
"Marine Diesel 50ppm","10027,00",2017-03-21
"Marine Diesel 50ppm","9977,00",2017-03-22
"Marine Diesel 50ppm","9977,00",2017-03-23
"Marine Diesel 50ppm","9977,00",2017-03-24
"Marine Diesel 50ppm","9877,00",2017-03-25
"Marine Diesel 50ppm","9877,00",2017-03-26
"Marine Diesel 50ppm","9877,00",2017-03-27
"Marine Diesel 50ppm","9877,00",2017-03-28
"Marine Diesel 50ppm","9877,00",2017-03-29
"Marine Diesel 50ppm","9877,00",2017-03-30
"Marine Diesel 50ppm","10027,00",2017-03-31
"Marine Diesel 50ppm","10027,00",2017-04-01
"Marine Diesel 50ppm","10027,00",2017-04-02
"Marine Diesel 50ppm","10027,00",2017-04-03
"Marine Diesel 50ppm","10127,00",2017-04-04
"Marine Diesel 50ppm","10127,00",2017-04-05
"Marine Diesel 50ppm","10327,00",2017-04-06
"Marine Diesel 50ppm","10327,00",2017-04-07
"Marine Diesel 50ppm","10477,00",2017-04-08
"Marine Diesel 50ppm","10477,00",2017-04-09
"Marine Diesel 50ppm","10477,00",2017-04-10
"Marine Diesel 50ppm","10477,00",2017-04-11
"Marine Diesel 50ppm","10477,00",2017-04-12
"Marine Diesel 50ppm","10577,00",2017-04-13
"Marine Diesel 50ppm","10577,00",2017-04-14
"Marine Diesel 50ppm","10577,00",2017-04-15
"Marine Diesel 50ppm","10577,00",2017-04-16
"Marine Diesel 50ppm","10577,00",2017-04-17
"Marine Diesel 50ppm","10577,00",2017-04-18
"Marine Diesel 50ppm","10577,00",2017-04-19
"Marine Diesel 50ppm","10577,00",2017-04-20
"Marine Diesel 50ppm","10577,00",2017-04-21
"Marine Diesel 50ppm","10477,00",2017-04-22
"Marine Diesel 50ppm","10477,00",2017-04-23
"Marine Diesel 50ppm","10477,00",2017-04-24
"Marine Diesel 50ppm","10477,00",2017-04-25
"Marine Diesel 50ppm","10477,00",2017-04-26
"Marine Diesel 50ppm","10477,00",2017-04-27
"Marine Diesel 50ppm","10377,00",2017-04-28
"Marine Diesel 50ppm","10377,00",2017-04-29
"Marine Diesel 50ppm","10377,00",2017-04-30
"Marine Diesel 50ppm","10377,00",2017-05-01
"Marine Diesel 50ppm","10177,00",2017-05-02
"Marine Diesel 50ppm","10177,00",2017-05-03
"Marine Diesel 50ppm","10077,00",2017-05-04
"Marine Diesel 50ppm","10077,00",2017-05-05
"Marine Diesel 50ppm","10077,00",2017-05-06
"Marine Diesel 50ppm","10077,00",2017-05-07
"Marine Diesel 50ppm","10077,00",2017-05-08
"Marine Diesel 50ppm","10077,00",2017-05-09
"Marine Diesel 50ppm","10077,00",2017-05-10
"Marine Diesel 50ppm","9977,00",2017-05-11
"Marine Diesel 50ppm","9977,00",2017-05-12
"Marine Diesel 50ppm","9977,00",2017-05-13
"Marine Diesel 50ppm","9977,00",2017-05-14
"Marine Diesel 50ppm","9977,00",2017-05-15
"Marine Diesel 50ppm","10077,00",2017-05-16
"Marine Diesel 50ppm","10077,00",2017-05-17
"Marine Diesel 50ppm","10077,00",2017-05-18
"Marine Diesel 50ppm","10077,00",2017-05-19
"Marine Diesel 50ppm","10077,00",2017-05-20
"Marine Diesel 50ppm","10077,00",2017-05-21
"Marine Diesel 50ppm","10077,00",2017-05-22
"Marine Diesel 50ppm","10077,00",2017-05-23
"Marine Diesel 50ppm","10177,00",2017-05-24
"Marine Diesel 50ppm","10177,00",2017-05-25
"Marine Diesel 50ppm","10177,00",2017-05-26
"Marine Diesel 50ppm","10177,00",2017-05-27
"Marine Diesel 50ppm","10177,00",2017-05-28
"Marine Diesel 50ppm","10177,00",2017-05-29
"Marine Diesel 50ppm","10177,00",2017-05-30
"Marine Diesel 50ppm","10177,00",2017-05-31
"Marine Diesel 50ppm","10177,00",2017-06-01
"Marine Diesel 50ppm","10177,00",2017-06-02
"Marine Diesel 50ppm","10177,00",2017-06-03
"Marine Diesel 50ppm","10177,00",2017-06-04
"Marine Diesel 50ppm","10177,00",2017-06-05
"Marine Diesel 50ppm","10177,00",2017-06-06
"Marine Diesel 50ppm","9977,00",2017-06-07
"Marine Diesel 50ppm","9977,00",2017-06-08
"Marine Diesel 50ppm","9977,00",2017-06-09
"Marine Diesel 50ppm","9977,00",2017-06-10
"Marine Diesel 50ppm","9977,00",2017-06-11
"Marine Diesel 50ppm","9977,00",2017-06-12
"Marine Diesel 50ppm","9977,00",2017-06-13
"Marine Diesel 50ppm","9977,00",2017-06-14
"Marine Diesel 50ppm","9977,00",2017-06-15
"Marine Diesel 50ppm","9877,00",2017-06-16
"Marine Diesel 50ppm","9877,00",2017-06-17
"Marine Diesel 50ppm","9877,00",2017-06-18
"Marine Diesel 50ppm","9877,00",2017-06-19
"Marine Diesel 50ppm","9877,00",2017-06-20
"Marine Diesel 50ppm","9877,00",2017-06-21
"Marine Diesel 50ppm","9877,00",2017-06-22
"Marine Diesel 50ppm","9777,00",2017-06-23
"Marine Diesel 50ppm","9777,00",2017-06-24
"Marine Diesel 50ppm","9777,00",2017-06-25
"Marine Diesel 50ppm","9777,00",2017-06-26
"Marine Diesel 50ppm","9777,00",2017-06-27
"Marine Diesel 50ppm","9777,00",2017-06-28
"Marine Diesel 50ppm","9777,00",2017-06-29
"Marine Diesel 50ppm","9777,00",2017-06-30
"Marine Diesel 50ppm","9777,00",2017-07-01
"Marine Diesel 50ppm","9777,00",2017-07-02
"Marine Diesel 50ppm","9777,00",2017-07-03
"Marine Diesel 50ppm","9877,00",2017-07-04
"Marine Diesel 50ppm","9877,00",2017-07-05
"Marine Diesel 50ppm","9977,00",2017-07-06
"Marine Diesel 50ppm","9977,00",2017-07-07
"Marine Diesel 50ppm","9977,00",2017-07-08
"Marine Diesel 50ppm","9977,00",2017-07-09
"Marine Diesel 50ppm","9977,00",2017-07-10
"Marine Diesel 50ppm","9977,00",2017-07-11
"Marine Diesel 50ppm","9877,00",2017-07-12
"Marine Diesel 50ppm","9877,00",2017-07-13
"Marine Diesel 50ppm","9877,00",2017-07-14
"Marine Diesel 50ppm","9877,00",2017-07-15
"Marine Diesel 50ppm","9877,00",2017-07-16
"Marine Diesel 50ppm","9877,00",2017-07-17
"Marine Diesel 50ppm","10077,00",2017-07-18
"Marine Diesel 50ppm","10077,00",2017-07-19
"Marine Diesel 50ppm","10077,00",2017-07-20
"Marine Diesel 50ppm","9977,00",2017-07-21
"Marine Diesel 50ppm","9977,00",2017-07-22
"Marine Diesel 50ppm","9977,00",2017-07-23
"Marine Diesel 50ppm","9977,00",2017-07-24
"Marine Diesel 50ppm","9977,00",2017-07-25
"Marine Diesel 50ppm","9977,00",2017-07-26
"Marine Diesel 50ppm","10077,00",2017-07-27
"Marine Diesel 50ppm","10077,00",2017-07-28
"Marine Diesel 50ppm","10077,00",2017-07-29
"Marine Diesel 50ppm","10077,00",2017-07-30
"Marine Diesel 50ppm","10077,00",2017-07-31
"Marine Diesel 50ppm","10177,00",2017-08-01
"Marine Diesel 50ppm","10177,00",2017-08-02
"Marine Diesel 50ppm","10177,00",2017-08-03
"Marine Diesel 50ppm","10177,00",2017-08-04
"Marine Diesel 50ppm","10177,00",2017-08-05
"Marine Diesel 50ppm","10177,00",2017-08-06
"Marine Diesel 50ppm","10177,00",2017-08-07
"Marine Diesel 50ppm","10177,00",2017-08-08
"Marine Diesel 50ppm","10077,00",2017-08-09
"Marine Diesel 50ppm","9977,00",2017-08-10
"Marine Diesel 50ppm","9877,00",2017-08-11
"Marine Diesel 50ppm","9877,00",2017-08-12
"Marine Diesel 50ppm","9877,00",2017-08-13
"Marine Diesel 50ppm","9877,00",2017-08-14
"Marine Diesel 50ppm","9877,00",2017-08-15
"Marine Diesel 50ppm","9877,00",2017-08-16
"Marine Diesel 50ppm","9877,00",2017-08-17
"Marine Diesel 50ppm","9877,00",2017-08-18
"Marine Diesel 50ppm","9877,00",2017-08-19
"Marine Diesel 50ppm","9877,00",2017-08-20
"Marine Diesel 50ppm","9877,00",2017-08-22
"Marine Diesel 50ppm","9977,00",2017-08-23
"Marine Diesel 50ppm","9977,00",2017-08-24
"Marine Diesel 50ppm","9977,00",2017-08-25
"Marine Diesel 50ppm","9977,00",2017-08-26
"Marine Diesel 50ppm","9977,00",2017-08-27
"Marine Diesel 50ppm","9977,00",2017-08-28
"Marine Diesel 50ppm","10077,00",2017-08-29
"Marine Diesel 50ppm","10077,00",2017-08-30
"Marine Diesel 50ppm","10077,00",2017-08-31
"Marine Diesel 50ppm","10077,00",2017-09-01
"Marine Diesel 50ppm","10277,00",2017-09-02
"Marine Diesel 50ppm","10277,00",2017-09-03
"Marine Diesel 50ppm","10277,00",2017-09-04
"Marine Diesel 50ppm","10277,00",2017-09-05
"Marine Diesel 50ppm","10177,00",2017-09-06
"Marine Diesel 50ppm","10177,00",2017-09-07
"Marine Diesel 50ppm","10277,00",2017-09-08
"Marine Diesel 50ppm","10277,00",2017-09-09
"Marine Diesel 50ppm","10277,00",2017-09-10
"Marine Diesel 50ppm","10277,00",2017-09-11
"Marine Diesel 50ppm","10277,00",2017-09-12
"Marine Diesel 50ppm","10277,00",2017-09-13
"Marine Diesel 50ppm","10277,00",2017-09-14
"Marine Diesel 50ppm","10277,00",2017-09-15
"Marine Diesel 50ppm","10277,00",2017-09-16
"Marine Diesel 50ppm","10277,00",2017-09-17
"Marine Diesel 50ppm","10277,00",2017-09-18
"Marine Diesel 50ppm","10277,00",2017-09-19
"Marine Diesel 50ppm","10277,00",2017-09-20
"Marine Diesel 50ppm","10277,00",2017-09-21
"Marine Diesel 50ppm","10277,00",2017-09-22
"Marine Diesel 50ppm","10377,00",2017-09-23
"Marine Diesel 50ppm","10377,00",2017-09-24
"Marine Diesel 50ppm","10377,00",2017-09-25
"Marine Diesel 50ppm","10377,00",2017-09-26
"Marine Diesel 50ppm","10477,00",2017-09-27
"Marine Diesel 50ppm","10477,00",2017-09-28
"Marine Diesel 50ppm","10477,00",2017-09-29
"Marine Diesel 50ppm","10477,00",2017-10-01
"Marine Diesel 50ppm","10477,00",2017-10-02
"Marine Diesel 50ppm","10577,00",2017-10-03
"Marine Diesel 50ppm","10577,00",2017-10-04
"Marine Diesel 50ppm","10577,00",2017-10-05
"Marine Diesel 50ppm","10577,00",2017-10-06
"Marine Diesel 50ppm","10577,00",2017-10-07
"Marine Diesel 50ppm","10577,00",2017-10-08
"Marine Diesel 50ppm","10577,00",2017-10-09
"Marine Diesel 50ppm","10477,00",2017-10-10
"Marine Diesel 50ppm","10477,00",2017-10-11
"Marine Diesel 50ppm","10477,00",2017-10-12
"Marine Diesel 50ppm","10377,00",2017-10-13
"Marine Diesel 50ppm","10377,00",2017-10-14
"Marine Diesel 50ppm","10377,00",2017-10-17
"Marine Diesel 50ppm","10377,00",2017-10-18
"Marine Diesel 50ppm","10477,00",2017-10-19
"Marine Diesel 50ppm","10477,00",2017-10-20
"Marine Diesel 50ppm","10477,00",2017-10-21
"Marine Diesel 50ppm","10477,00",2017-10-24
"Marine Diesel 50ppm","10477,00",2017-10-25
"Marine Diesel 50ppm","10477,00",2017-10-26
"Marine Diesel 50ppm","10477,00",2017-10-27
"Marine Diesel 50ppm","10477,00",2017-10-28
"Marine Diesel 50ppm","10477,00",2017-10-29
"Marine Diesel 50ppm","10477,00",2017-10-30
"Marine Diesel 50ppm","10577,00",2017-10-31
"Marine Diesel 50ppm","10577,00",2017-11-01
"Marine Diesel 50ppm","10577,00",2017-11-02
"Marine Diesel 50ppm","10577,00",2017-11-03
"Marine Diesel 50ppm","10377,00",2017-11-04
"Marine Diesel 50ppm","10377,00",2017-11-05
"Marine Diesel 50ppm","10377,00",2017-11-06
"Marine Diesel 50ppm","10277,00",2017-11-07
"Marine Diesel 50ppm","10277,00",2017-11-08
"Marine Diesel 50ppm","10277,00",2017-11-09
"Marine Diesel 50ppm","10277,00",2017-11-10
"Marine Diesel 50ppm","10277,00",2017-11-11
"Marine Diesel 50ppm","10277,00",2017-11-12
"Marine Diesel 50ppm","10277,00",2017-11-13
"Marine Diesel 50ppm","10377,00",2017-11-14
"Marine Diesel 50ppm","10377,00",2017-11-15
"Marine Diesel 50ppm","10377,00",2017-11-16
"Marine Diesel 50ppm","10377,00",2017-11-17
"Marine Diesel 50ppm","10377,00",2017-11-18
"Marine Diesel 50ppm","10377,00",2017-11-19
"Marine Diesel 50ppm","10377,00",2017-11-20
"Marine Diesel 50ppm","10477,00",2017-11-21
"Marine Diesel 50ppm","10477,00",2017-11-22
"Marine Diesel 50ppm","10477,00",2017-11-23
"Marine Diesel 50ppm","10477,00",2017-11-24
"Marine Diesel 50ppm","10577,00",2017-11-25
"Marine Diesel 50ppm","10577,00",2017-11-26
"Marine Diesel 50ppm","10577,00",2017-11-27
"Marine Diesel 50ppm","10577,00",2017-11-28
"Marine Diesel 50ppm","10577,00",2017-11-29
"Marine Diesel 50ppm","10477,00",2017-11-30
"Marine Diesel 50ppm","10477,00",2017-12-01
"Marine Diesel 50ppm","10477,00",2017-12-02
"Marine Diesel 50ppm","10477,00",2017-12-03
"Marine Diesel 50ppm","10477,00",2017-12-04
"Marine Diesel 50ppm","10577,00",2017-12-05
"Marine Diesel 50ppm","10577,00",2017-12-06
"Marine Diesel 50ppm","10577,00",2017-12-07
"Marine Diesel 50ppm","10477,00",2017-12-08
"Marine Diesel 50ppm","10477,00",2017-12-09
"Marine Diesel 50ppm","10477,00",2017-12-10
"Marine Diesel 50ppm","10477,00",2017-12-11
"Marine Diesel 50ppm","10477,00",2017-12-12
"Marine Diesel 50ppm","10677,00",2017-12-13
"Marine Diesel 50ppm","10677,00",2017-12-14
"Marine Diesel 50ppm","10677,00",2017-12-15
"Marine Diesel 50ppm","10677,00",2017-12-18
"Marine Diesel 50ppm","10677,00",2017-12-19
"Marine Diesel 50ppm","10577,00",2017-12-20
"Marine Diesel 50ppm","10577,00",2017-12-21
"Marine Diesel 50ppm","10577,00",2017-12-22
"Marine Diesel 50ppm","10677,00",2017-12-23
"Marine Diesel 50ppm","10677,00",2017-12-24
"Marine Diesel 50ppm","10677,00",2017-12-25
"Marine Diesel 50ppm","10677,00",2017-12-26
"Marine Diesel 50ppm","10677,00",2017-12-27
"Marine Diesel 50ppm","10777,00",2017-12-28
"Marine Diesel 50ppm","10777,00",2017-12-29
"Marine Diesel 50ppm","10857,00",2017-12-30
"Marine Diesel 50ppm","10857,00",2017-12-31
